ASPECT,"class=""flink bkeq",3,"[{'start_char': 519, 'form': 'class=""flink bkeq', 'end_char': 536}, {'start_char': 1729, 'form': 'class=""flink bkeq', 'end_char': 1746}, {'start_char': 2996, 'form': 'class=""flink bkeq', 'end_char': 3013}]",0.47178606254955124
ASPECT,\frac{1}{2,4,"[{'start_char': 1196, 'form': '\\frac{1}{2', 'end_char': 1206}, {'start_char': 2104, 'form': '\\frac{1}{2', 'end_char': 2114}, {'start_char': 2133, 'form': '\\frac{1}{2', 'end_char': 2143}, {'start_char': 2666, 'form': '\\frac{1}{2', 'end_char': 2676}]",0.4313168600853291
ASPECT,a_0,1,"[{'start_char': 1942, 'form': 'a_0', 'end_char': 1945}]",0.3868309816447292
ASPECT,"finite""><span ref=""eq",1,"[{'start_char': 3037, 'form': 'finite""><span ref=""eq', 'end_char': 3058}]",0.37216560976171453
ASPECT,dc value,1,"[{'start_char': 0, 'form': 'DC value', 'end_char': 8}]",0.41534689685620885
ASPECT,square wave,1,"[{'start_char': 0, 'form': 'Square wave', 'end_char': 11}]",1.0
ASPECT,dc value,1,"[{'start_char': 13, 'form': 'DC value', 'end_char': 21}]",0.41534689685620885
ASPECT,square wave,1,"[{'start_char': 0, 'form': 'Square wave', 'end_char': 11}]",1.0
ASPECT,average value,1,"[{'start_char': 13, 'form': 'average value', 'end_char': 26}]",0.3499416595142684
ASPECT,\frac{1}{t_0,1,"[{'start_char': 24, 'form': '\\frac{1}{T_0', 'end_char': 36}]",0.2988347820974957
ASPECT,\int_{0}^{t_0,1,"[{'start_char': 38, 'form': '\\int_{0}^{T_0', 'end_char': 51}]",0.2733267435691351
ASPECT,dt\end{equation,1,"[{'start_char': 60, 'form': 'dt\\end{equation', 'end_char': 75}]",0.2684802456557082
ASPECT,t_0,1,"[{'start_char': 0, 'form': 'T_0', 'end_char': 3}]",0.5227241015616192
ASPECT,\frac{1}{2,1,"[{'start_char': 0, 'form': '\\frac{1}{2', 'end_char': 10}]",0.4313168600853291
ASPECT,a_0=\frac{1}{2,1,"[{'start_char': 0, 'form': 'a_0=\\frac{1}{2', 'end_char': 14}]",0.2801200268553405
ASPECT,square wave,1,"[{'start_char': 932, 'form': 'square wave', 'end_char': 943}]",1.0
ASPECT,fourier series coefficient,1,"[{'start_char': 65, 'form': 'Fourier Series coefficient', 'end_char': 91}]",0.4849379041802827
ASPECT,"class=""glyphicon glyphicon",1,"[{'start_char': 326, 'form': 'class=""glyphicon glyphicon', 'end_char': 352}]",0.4747231709759135
ASPECT,"class=""flink bkeq",1,"[{'start_char': 235, 'form': 'class=""flink bkeq', 'end_char': 252}]",0.47178606254955124
ASPECT,average value,2,"[{'start_char': 859, 'form': 'average value', 'end_char': 872}, {'start_char': 949, 'form': 'average value', 'end_char': 962}]",0.3499416595142684
ASPECT,aria,1,"[{'start_char': 372, 'form': 'aria', 'end_char': 376}]",0.3292805618460766
ASPECT,option,1,"[{'start_char': 353, 'form': 'option', 'end_char': 359}]",0.325483884140258
ASPECT,"class=""flink bkimg",1,"[{'start_char': 795, 'form': 'class=""flink bkimg', 'end_char': 813}]",0.3097667119258548
ASPECT,signal,3,"[{'start_char': 169, 'form': 'signal', 'end_char': 175}, {'start_char': 880, 'form': 'signal', 'end_char': 886}, {'start_char': 995, 'form': 'signal', 'end_char': 1001}]",0.3091434076136966
ASPECT,\frac{1}{t_0,1,"[{'start_char': 512, 'form': '\\frac{1}{T_0', 'end_char': 524}]",0.2988347820974957
ASPECT,a_0,1,"[{'start_char': 0, 'form': 'a_0', 'end_char': 3}]",0.3868309816447292
ASPECT,a_0,1,"[{'start_char': 0, 'form': 'a_0', 'end_char': 3}]",0.3868309816447292
ASPECT,"class=""glyphicon glyphicon",1,"[{'start_char': 121, 'form': 'class=""glyphicon glyphicon', 'end_char': 147}]",0.4747231709759135
ASPECT,"class=""flink bkeq",1,"[{'start_char': 28, 'form': 'class=""flink bkeq', 'end_char': 45}]",0.47178606254955124
ASPECT,synthesis,1,"[{'start_char': 110, 'form': 'synthesis', 'end_char': 119}]",0.40084664594345093
OPINION,called direct current,1,"[{'start_char': 435, 'form': 'called direct current', 'end_char': 456}]",0.36356129916982194
ASPECT,aria,1,"[{'start_char': 167, 'form': 'aria', 'end_char': 171}]",0.3292805618460766
ASPECT,option,1,"[{'start_char': 148, 'form': 'option', 'end_char': 154}]",0.325483884140258
ASPECT,coefficient,1,"[{'start_char': 212, 'form': 'coefficient', 'end_char': 223}]",0.31283596017207216
ASPECT,signal,1,"[{'start_char': 301, 'form': 'signal', 'end_char': 307}]",0.3091434076136966
ASPECT,synthesis formula,1,"[{'start_char': 7, 'form': 'synthesis formula', 'end_char': 24}]",0.28869561439631103
ASPECT,plot,1,"[{'start_char': 289, 'form': 'plot', 'end_char': 293}]",0.2844296516626994
ASPECT,square wave,1,"[{'start_char': 0, 'form': 'Square wave', 'end_char': 11}]",1.0
ASPECT,spectrum plot,1,"[{'start_char': 13, 'form': 'spectrum plot', 'end_char': 26}]",0.3992738563343047
ASPECT,square wave,1,"[{'start_char': 15, 'form': 'Square Wave', 'end_char': 26}]",1.0
ASPECT,spectrum,1,"[{'start_char': 0, 'form': 'Spectrum', 'end_char': 8}]",0.43609037181866683
ASPECT,square wave,1,"[{'start_char': 45, 'form': 'square wave', 'end_char': 56}]",1.0
ASPECT,fourier series,1,"[{'start_char': 74, 'form': 'Fourier Series', 'end_char': 88}]",0.7380166241141499
ASPECT,spectrum,1,"[{'start_char': 31, 'form': 'Spectrum', 'end_char': 39}]",0.43609037181866683
ASPECT,frequency,1,"[{'start_char': 214, 'form': 'frequencies', 'end_char': 225}]",0.3937087707924758
ASPECT,art,1,"[{'start_char': 10, 'form': 'art', 'end_char': 13}]",0.36287786318751
ASPECT,chapter03,1,"[{'start_char': 0, 'form': 'Chapter03', 'end_char': 9}]",0.3574173971808584
ASPECT,fundamental frequency,1,"[{'start_char': 162, 'form': 'fundamental frequency', 'end_char': 183}]",0.3436551380228336
ASPECT,coefficient,1,"[{'start_char': 90, 'form': 'coefficients', 'end_char': 102}]",0.31283596017207216
ASPECT,hz,2,"[{'start_char': 190, 'form': 'Hz', 'end_char': 192}, {'start_char': 247, 'form': 'Hz', 'end_char': 249}]",0.30166072718784825
ASPECT,+325,1,"[{'start_char': 254, 'form': '+325', 'end_char': 258}]",0.2902938205010913
ASPECT,k=-13,1,"[{'start_char': 0, 'form': 'k=-13', 'end_char': 5}]",0.2902938205010913
ASPECT,+13,1,"[{'start_char': 0, 'form': '+13', 'end_char': 3}]",0.2801200268553405
ASPECT,+325,1,"[{'start_char': 0, 'form': '+325', 'end_char': 4}]",0.2902938205010913
ASPECT,a_k,1,"[{'start_char': 0, 'form': 'a_k', 'end_char': 3}]",0.7723944280161202
ASPECT,\pm,1,"[{'start_char': 0, 'form': '\\pm', 'end_char': 3}]",0.5264488798576245
ASPECT,\pm,1,"[{'start_char': 0, 'form': '\\pm', 'end_char': 3}]",0.5264488798576245
ASPECT,\pm,1,"[{'start_char': 0, 'form': '\\pm', 'end_char': 3}]",0.5264488798576245
ASPECT,a_k,1,"[{'start_char': 0, 'form': 'a_k', 'end_char': 3}]",0.7723944280161202
ASPECT,-j/(\pi k,1,"[{'start_char': 6, 'form': '-j/(\\pi k', 'end_char': 15}]",0.32589516785826245
ASPECT,square wave,2,"[{'start_char': 153, 'form': 'square wave', 'end_char': 164}, {'start_char': 646, 'form': 'square wave', 'end_char': 657}]",1.0
ASPECT,fourier series,1,"[{'start_char': 675, 'form': 'Fourier Series', 'end_char': 689}]",0.7380166241141499
OPINION,complex amplitude,1,"[{'start_char': 1097, 'form': 'complex amplitudes', 'end_char': 1115}]",0.5162984846650833
ASPECT,fourier series coefficient,1,"[{'start_char': 1145, 'form': 'Fourier Series coefficients', 'end_char': 1172}]",0.4849379041802827
ASPECT,"class=""glyphicon glyphicon",1,"[{'start_char': 253, 'form': 'class=""glyphicon glyphicon', 'end_char': 279}]",0.4747231709759135
ASPECT,"class=""flink bkeq",1,"[{'start_char': 180, 'form': 'class=""flink bkeq', 'end_char': 197}]",0.47178606254955124
ASPECT,spectrum,3,"[{'start_char': 4, 'form': 'Spectrum', 'end_char': 12}, {'start_char': 121, 'form': 'spectrum', 'end_char': 129}, {'start_char': 1004, 'form': 'spectrum', 'end_char': 1012}]",0.43609037181866683
ASPECT,frequency,2,"[{'start_char': 819, 'form': 'frequencies', 'end_char': 830}, {'start_char': 976, 'form': 'frequencies', 'end_char': 987}]",0.3937087707924758
ASPECT,"fig.~<a class=""flink",1,"[{'start_char': 1256, 'form': 'Fig.~<a class=""flink', 'end_char': 1276}]",0.3678477996524332
ASPECT,art,1,"[{'start_char': 526, 'form': 'art', 'end_char': 529}]",0.36287786318751
ASPECT,square wave,1,"[{'start_char': 0, 'form': 'Square wave', 'end_char': 11}]",1.0
ASPECT,synthesis,1,"[{'start_char': 13, 'form': 'synthesis', 'end_char': 22}]",0.40084664594345093
ASPECT,square wave,1,"[{'start_char': 15, 'form': 'Square Wave', 'end_char': 26}]",1.0
ASPECT,synthesis,1,"[{'start_char': 0, 'form': 'Synthesis', 'end_char': 9}]",0.40084664594345093
ASPECT,f_0=25,1,"[{'start_char': 0, 'form': 'f_0=25', 'end_char': 6}]",0.34542189214493463
ASPECT,t_0,1,"[{'start_char': 0, 'form': 'T_0', 'end_char': 3}]",0.5227241015616192
ASPECT,"class=""glyphicon glyphicon",1,"[{'start_char': 326, 'form': 'class=""glyphicon glyphicon', 'end_char': 352}]",0.4747231709759135
ASPECT,"class=""flink bkeq",1,"[{'start_char': 241, 'form': 'class=""flink bkeq', 'end_char': 258}]",0.47178606254955124
ASPECT,spectrogram,1,"[{'start_char': 92, 'form': 'Spectrograms', 'end_char': 104}]",0.4082546272343035
ASPECT,synthesis,2,"[{'start_char': 147, 'form': 'Synthesis', 'end_char': 156}, {'start_char': 214, 'form': 'synthesis', 'end_char': 223}]",0.40084664594345093
ASPECT,"class=""panel panel",1,"[{'start_char': 5, 'form': 'class=""panel panel', 'end_char': 23}]",0.3852973966868045
ASPECT,"finite""><span ref=""eq",1,"[{'start_char': 282, 'form': 'finite""><span ref=""eq', 'end_char': 303}]",0.37216560976171453
ASPECT,"fig.~<a class=""flink",1,"[{'start_char': 534, 'form': 'Fig.~<a class=""flink', 'end_char': 554}]",0.3678477996524332
ASPECT,fundamental frequency,2,"[{'start_char': 410, 'form': 'fundamental frequency', 'end_char': 431}, {'start_char': 810, 'form': 'fundamental frequency', 'end_char': 831}]",0.3436551380228336
ASPECT,sum-harmonics,2,"[{'start_char': 268, 'form': 'sum-harmonics', 'end_char': 281}, {'start_char': 304, 'form': 'sum-harmonics', 'end_char': 317}]",0.3372505854073866
ASPECT,aria,1,"[{'start_char': 372, 'form': 'aria', 'end_char': 376}]",0.3292805618460766
OPINION,top panel,1,"[{'start_char': 234, 'form': 'top panel', 'end_char': 243}]",0.7473706771724646
ASPECT,"class=""glyphicon glyphicon",1,"[{'start_char': 149, 'form': 'class=""glyphicon glyphicon', 'end_char': 175}]",0.4747231709759135
ASPECT,"class=""flink bkeq",1,"[{'start_char': 64, 'form': 'class=""flink bkeq', 'end_char': 81}]",0.47178606254955124
ASPECT,synthesis,1,"[{'start_char': 326, 'form': 'synthesis', 'end_char': 335}]",0.40084664594345093
ASPECT,"finite""><span ref=""eq",1,"[{'start_char': 105, 'form': 'finite""><span ref=""eq', 'end_char': 126}]",0.37216560976171453
ASPECT,art,1,"[{'start_char': 10, 'form': 'art', 'end_char': 13}]",0.36287786318751
ASPECT,n=17,1,"[{'start_char': 267, 'form': 'N=17', 'end_char': 271}]",0.3611676940047303
ASPECT,chapter03,1,"[{'start_char': 0, 'form': 'Chapter03', 'end_char': 9}]",0.3574173971808584
ASPECT,harmonic component,1,"[{'start_char': 36, 'form': 'harmonic components', 'end_char': 55}]",0.3424645720012607
ASPECT,sum-harmonics,2,"[{'start_char': 91, 'form': 'sum-harmonics', 'end_char': 104}, {'start_char': 127, 'form': 'sum-harmonics', 'end_char': 140}]",0.3372505854073866
ASPECT,n=17,1,"[{'start_char': 0, 'form': 'N=17', 'end_char': 4}]",0.3611676940047303
OPINION,top panel,1,"[{'start_char': 438, 'form': 'top panel', 'end_char': 447}]",0.7473706771724646
ASPECT,"class=""glyphicon glyphicon",3,"[{'start_char': 351, 'form': 'class=""glyphicon glyphicon', 'end_char': 377}, {'start_char': 699, 'form': 'class=""glyphicon glyphicon', 'end_char': 725}, {'start_char': 955, 'form': 'class=""glyphicon glyphicon', 'end_char': 981}]",0.4747231709759135
ASPECT,"class=""flink bkeq",3,"[{'start_char': 266, 'form': 'class=""flink bkeq', 'end_char': 283}, {'start_char': 614, 'form': 'class=""flink bkeq', 'end_char': 631}, {'start_char': 882, 'form': 'class=""flink bkeq', 'end_char': 899}]",0.47178606254955124
ASPECT,"finite""><span ref=""eq",2,"[{'start_char': 307, 'form': 'finite""><span ref=""eq', 'end_char': 328}, {'start_char': 655, 'form': 'finite""><span ref=""eq', 'end_char': 676}]",0.37216560976171453
ASPECT,art,1,"[{'start_char': 127, 'form': 'art', 'end_char': 130}]",0.36287786318751
ASPECT,"div class=""caption text",1,"[{'start_char': 187, 'form': 'div class=""caption text', 'end_char': 210}]",0.35756267355165083
ASPECT,chapter03,1,"[{'start_char': 117, 'form': 'Chapter03', 'end_char': 126}]",0.3574173971808584
ASPECT,"div class=""row clearboth",1,"[{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}]",0.3452928750313367
ASPECT,harmonic component,1,"[{'start_char': 238, 'form': 'harmonic components', 'end_char': 257}]",0.3424645720012607
ASPECT,sum-harmonics,4,"[{'start_char': 293, 'form': 'sum-harmonics', 'end_char': 306}, {'start_char': 329, 'form': 'sum-harmonics', 'end_char': 342}, {'start_char': 641, 'form': 'sum-harmonics', 'end_char': 654}, {'start_char': 677, 'form': 'sum-harmonics', 'end_char': 690}]",0.3372505854073866
ASPECT,\frac{1}{2,1,"[{'start_char': 507, 'form': '\\frac{1}{2', 'end_char': 517}]",0.4313168600853291
ASPECT,a_0,3,"[{'start_char': 100, 'form': 'a_0', 'end_char': 103}, {'start_char': 242, 'form': 'a_0', 'end_char': 245}, {'start_char': 330, 'form': 'a_0', 'end_char': 333}]",0.3868309816447292
ASPECT,e^{-j3\omega_0 t,3,"[{'start_char': 54, 'form': 'e^{-j3\\omega_0 t', 'end_char': 70}, {'start_char': 187, 'form': 'e^{-j3\\omega_0 t', 'end_char': 203}, {'start_char': 474, 'form': 'e^{-j3\\omega_0 t', 'end_char': 490}]",0.32213803836636096
ASPECT,e^{j\omega_0 t,2,"[{'start_char': 264, 'form': 'e^{j\\omega_0 t', 'end_char': 278}, {'start_char': 364, 'form': 'e^{j\\omega_0 t', 'end_char': 378}]",0.2972483903144218
ASPECT,e^{-j\omega_0 t,2,"[{'start_char': 81, 'form': 'e^{-j\\omega_0 t', 'end_char': 96}, {'start_char': 393, 'form': 'e^{-j\\omega_0 t', 'end_char': 408}]",0.2972483903144218
ASPECT,t -\pi/2,2,"[{'start_char': 548, 'form': 't -\\pi/2', 'end_char': 556}, {'start_char': 591, 'form': 't -\\pi/2', 'end_char': 599}]",0.2972483903144218
ASPECT,a_3 e^{j3\omega_0 t,1,"[{'start_char': 135, 'form': 'a_3 e^{j3\\omega_0 t', 'end_char': 154}]",0.27932784371702557
ASPECT,a_1 e^{j\omega_0 t,1,"[{'start_char': 113, 'form': 'a_1 e^{j\\omega_0 t', 'end_char': 131}]",0.27932784371702557
ASPECT,e^{j3\omega_0 t,1,"[{'start_char': 298, 'form': 'e^{j3\\omega_0 t', 'end_char': 313}]",0.2723587422624826
ASPECT,\\[1ex,2,"[{'start_char': 156, 'form': '\\\\[1ex', 'end_char': 162}, {'start_char': 315, 'form': '\\\\[1ex', 'end_char': 321}]",0.266739771281534
ASPECT,\frac{1}{2,1,"[{'start_char': 561, 'form': '\\frac{1}{2', 'end_char': 571}]",0.4313168600853291
ASPECT,a_0,3,"[{'start_char': 154, 'form': 'a_0', 'end_char': 157}, {'start_char': 296, 'form': 'a_0', 'end_char': 299}, {'start_char': 384, 'form': 'a_0', 'end_char': 387}]",0.3868309816447292
